Tools,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461334,1,OK,0.0050926,-0.6861526,0.7268398,0.0295394,-112.048,56.425,-142.772,0.0337668,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461334,1,OK,-0.1180997,0.5362105,-0.6152047,0.5657331,-43.723,-27.923,54.409,0.0768739,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461342,1,OK,0.0050915,-0.6861770,0.7268172,0.0295278,-112.054,56.429,-142.778,0.0343249,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461342,1,OK,-0.1168686,0.5372082,-0.6164961,0.5636326,-45.117,-27.825,53.837,0.0751153,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461350,1,OK,0.0050525,-0.6862022,0.7267934,0.0295355,-112.060,56.431,-142.792,0.0344243,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461350,1,OK,-0.1145524,0.5403208,-0.6169872,0.5605871,-46.487,-27.736,53.195,0.0775185,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461358,1,OK,0.0050362,-0.6862211,0.7267762,0.0295238,-112.064,56.432,-142.799,0.0346063,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461358,1,OK,-0.1123536,0.5428409,-0.6183809,0.5570507,-47.785,-27.691,52.620,0.0793258,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461366,1,OK,0.0050178,-0.6862290,0.7267686,0.0295296,-112.071,56.440,-142.804,0.0349581,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461366,1,OK,-0.1115870,0.5432463,-0.6217633,0.5530300,-48.983,-27.930,52.049,0.0739605,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461374,1,OK,0.0049954,-0.6862425,0.7267553,0.0295458,-112.079,56.448,-142.812,0.0353799,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461374,1,OK,-0.1076989,0.5462317,-0.6222281,0.5503309,-50.149,-28.365,51.593,0.0797466,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461382,1,OK,0.0049664,-0.6862544,0.7267437,0.0295595,-112.084,56.453,-142.819,0.0355939,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461382,1,OK,-0.1052579,0.5474684,-0.6234535,0.5481832,-51.285,-28.778,51.151,0.0783938,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461390,1,OK,0.0049415,-0.6862606,0.7267378,0.0295663,-112.090,56.459,-142.823,0.0359156,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461390,1,OK,-0.1017494,0.5491438,-0.6245699,0.5458943,-52.401,-29.209,50.575,0.0795009,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461398,1,OK,0.0049110,-0.6862640,0.7267341,0.0295826,-112.097,56.468,-142.830,0.0363022,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461398,1,OK,-0.0981452,0.5511446,-0.6265450,0.5422624,-53.679,-29.729,49.635,0.0792001,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461406,1,OK,0.0048893,-0.6862651,0.7267330,0.0295891,-112.103,56.475,-142.832,0.0367389,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461406,1,OK,-0.0945257,0.5516283,-0.6293765,0.5391255,-55.146,-30.204,48.498,0.0775131,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461414,1,OK,0.0048406,-0.6862771,0.7267210,0.0296135,-112.109,56.479,-142.839,0.0367675,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461414,1,OK,-0.0915645,0.5522528,-0.6300216,0.5382430,-56.938,-30.616,47.478,0.0774674,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461422,1,OK,0.0047995,-0.6862779,0.7267196,0.0296355,-112.116,56.486,-142.845,0.0370585,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461422,1,OK,-0.0883728,0.5518459,-0.6317914,0.5371183,-58.814,-31.060,46.439,0.0729611,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461430,1,OK,0.0047602,-0.6862824,0.7267146,0.0296582,-112.122,56.492,-142.848,0.0371742,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461430,1,OK,-0.0816310,0.5544653,-0.6310917,0.5363095,-60.884,-31.561,45.207,0.0733276,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461438,1,OK,0.0047144,-0.6862873,0.7267087,0.0296987,-112.129,56.498,-142.853,0.0371982,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461438,1,OK,-0.0734177,0.5581711,-0.6291758,0.5359036,-63.030,-31.903,43.939,0.0746014,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461446,1,OK,0.0046731,-0.6862994,0.7266963,0.0297272,-112.134,56.501,-142.862,0.0372968,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461446,1,OK,-0.0684695,0.5633011,-0.6269290,0.5338201,-65.096,-32.171,42.801,0.0705383,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461454,1,OK,0.0046375,-0.6863087,0.7266873,0.0297400,-112.138,56.503,-142.867,0.0375513,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461454,1,OK,-0.0630215,0.5689185,-0.6226578,0.5335328,-66.862,-32.371,42.066,0.0713714,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461462,1,OK,0.0046119,-0.6863091,0.7266860,0.0297644,-112.147,56.508,-142.871,0.0378004,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461462,1,OK,-0.0570392,0.5739856,-0.6178978,0.5343121,-68.266,-32.465,41.694,0.0722562,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461470,1,OK,0.0045869,-0.6863107,0.7266834,0.0297975,-112.153,56.512,-142.878,0.0376365,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461470,1,OK,-0.0512749,0.5778936,-0.6145158,0.5345842,-69.376,-32.598,41.269,0.0716469,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461478,1,OK,0.0045550,-0.6863179,0.7266758,0.0298218,-112.156,56.513,-142.883,0.0374990,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461478,1,OK,-0.0479016,0.5797929,-0.6140364,0.5333900,-70.091,-32.914,40.737,0.0697211,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461486,1,OK,0.0045165,-0.6863295,0.7266639,0.0298486,-112.162,56.512,-142.890,0.0374239,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461486,1,OK,-0.0459134,0.5806816,-0.6138358,0.5328287,-70.488,-33.236,40.216,0.0690190,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461494,1,OK,0.0045108,-0.6863228,0.7266696,0.0298663,-112.167,56.516,-142.892,0.0375292,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461494,1,OK,-0.0449888,0.5815671,-0.6103467,0.5359409,-70.632,-33.616,39.710,0.0703900,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461502,1,OK,0.0045013,-0.6863128,0.7266779,0.0298942,-112.171,56.522,-142.895,0.0375681,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461502,1,OK,-0.0441112,0.5804901,-0.6061710,0.5418876,-70.597,-34.053,39.159,0.0729612,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461510,1,OK,0.0044974,-0.6863098,0.7266805,0.0299020,-112.176,56.528,-142.900,0.0380007,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461510,1,OK,-0.0481014,0.5760967,-0.6064361,0.5459250,-70.503,-34.483,38.316,0.0732827,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461518,1,OK,0.0044795,-0.6863019,0.7266877,0.0299104,-112.180,56.531,-142.902,0.0383432,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461518,1,OK,-0.0500262,0.5748908,-0.6063713,0.5470939,-70.362,-35.035,37.433,0.0736745,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461526,1,OK,0.0044697,-0.6862928,0.7266958,0.0299231,-112.188,56.537,-142.906,0.0387967,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461526,1,OK,-0.0513826,0.5745451,-0.6058739,0.5478820,-70.217,-35.746,36.676,0.0731015,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461534,1,OK,0.0044329,-0.6862836,0.7267032,0.0299600,-112.191,56.542,-142.909,0.0389021,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461534,1,OK,-0.0524375,0.5741616,-0.6049840,0.5491659,-70.132,-36.383,35.968,0.0730015,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461542,1,OK,0.0044071,-0.6862821,0.7267042,0.0299744,-112.194,56.548,-142.911,0.0393208,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461542,1,OK,-0.0514372,0.5752548,-0.6039205,0.5492870,-70.174,-37.095,35.056,0.0737197,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461550,1,OK,0.0043814,-0.6862820,0.7267042,0.0299825,-112.200,56.553,-142.914,0.0400950,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461550,1,OK,-0.0498352,0.5756398,-0.6042672,0.5486496,-70.390,-38.005,34.027,0.0745964,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461558,1,OK,0.0043624,-0.6862710,0.7267136,0.0300060,-112.206,56.561,-142.915,0.0407146,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461558,1,OK,-0.0482508,0.5754023,-0.6066464,0.5464103,-70.631,-39.011,33.018,0.0734038,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461566,1,OK,0.0043425,-0.6862627,0.7267211,0.0300185,-112.208,56.566,-142.914,0.0412915,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461566,1,OK,-0.0460730,0.5754331,-0.6096104,0.5432580,-71.000,-39.849,32.115,0.0728674,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461574,1,OK,0.0043024,-0.6862596,0.7267228,0.0300529,-112.210,56.569,-142.916,0.0416124,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461574,1,OK,-0.0446245,0.5762084,-0.6121510,0.5396886,-71.513,-40.513,31.383,0.0734538,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461582,1,OK,0.0042786,-0.6862540,0.7267278,0.0300629,-112.210,56.568,-142.913,0.0419658,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461582,1,OK,-0.0424909,0.5783168,-0.6127940,0.5368684,-72.119,-40.711,30.913,0.0735005,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461590,1,OK,0.0042554,-0.6862499,0.7267309,0.0300863,-112.210,56.568,-142.912,0.0419486,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461590,1,OK,-0.0413629,0.5801331,-0.6126322,0.5351789,-72.923,-40.743,30.702,0.0729961,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461598,1,OK,0.0042565,-0.6862455,0.7267342,0.0301067,-112.210,56.569,-142.911,0.0420338,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461598,1,OK,-0.0385189,0.5829084,-0.6110657,0.5341655,-73.787,-40.692,30.648,0.0736313,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461606,1,OK,0.0042583,-0.6862414,0.7267378,0.0301145,-112.208,56.567,-142.907,0.0420571,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461606,1,OK,-0.0348550,0.5867157,-0.6095550,0.5319703,-74.821,-40.614,30.522,0.0729816,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461614,1,OK,0.0042639,-0.6862353,0.7267431,0.0301235,-112.208,56.565,-142.907,0.0418962,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461614,1,OK,-0.0311162,0.5907493,-0.6092870,0.5280307,-75.946,-40.415,30.361,0.0715825,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461622,1,OK,0.0042643,-0.6862327,0.7267447,0.0301448,-112.204,56.559,-142.904,0.0412335,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461622,1,OK,-0.0280295,0.5938567,-0.6088263,0.5252420,-77.003,-40.152,30.409,0.0723061,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461630,1,OK,0.0042764,-0.6862332,0.7267435,0.0301595,-112.199,56.554,-142.900,0.0405622,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461630,1,OK,-0.0282585,0.5948425,-0.6060827,0.5272832,-77.893,-39.874,30.984,0.0729790,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461638,1,OK,0.0042892,-0.6862294,0.7267463,0.0301766,-112.197,56.551,-142.900,0.0399979,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461638,1,OK,-0.0299449,0.5947156,-0.6019647,0.5320292,-78.529,-39.470,32.077,0.0729017,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461646,1,OK,0.0043194,-0.6862257,0.7267493,0.0301838,-112.194,56.545,-142.900,0.0392704,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461646,1,OK,-0.0297569,0.5954358,-0.5970977,0.5366983,-79.069,-39.451,32.950,0.0738117,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461654,1,OK,0.0043677,-0.6862310,0.7267448,0.0301658,-112.189,56.538,-142.897,0.0386097,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461654,1,OK,-0.0260416,0.5959778,-0.5952054,0.5383890,-79.544,-39.824,33.206,0.0728633,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461662,1,OK,0.0044090,-0.6862367,0.7267392,0.0301633,-112.186,56.533,-142.898,0.0380584,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461662,1,OK,-0.0210476,0.5981993,-0.5935415,0.5379806,-80.084,-40.494,32.864,0.0739484,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461670,1,OK,0.0044484,-0.6862211,0.7267531,0.0301769,-112.182,56.532,-142.892,0.0377486,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461670,1,OK,-0.0193221,0.6004709,-0.5932456,0.5358367,-80.598,-40.834,32.433,0.0730085,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461678,1,OK,0.0044722,-0.6862165,0.7267571,0.0301839,-112.179,56.528,-142.889,0.0371528,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461678,1,OK,-0.0176054,0.6041101,-0.5930927,0.5319607,-81.173,-40.835,31.731,0.0720673,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461686,1,OK,0.0044968,-0.6862229,0.7267507,0.0301867,-112.176,56.524,-142.888,0.0366090,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461686,1,OK,-0.0154851,0.6085361,-0.5931685,0.5268730,-81.823,-40.787,30.818,0.0728211,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461694,1,OK,0.0045228,-0.6862208,0.7267525,0.0301893,-112.172,56.522,-142.883,0.0362915,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461694,1,OK,-0.0135038,0.6120641,-0.5941455,0.5217148,-82.338,-40.728,30.014,0.0723896,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461702,1,OK,0.0045326,-0.6862136,0.7267589,0.0301969,-112.172,56.522,-142.884,0.0362355,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461702,1,OK,-0.0136570,0.6137835,-0.5964700,0.5170173,-82.767,-40.682,29.429,0.0715816,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461710,1,OK,0.0045296,-0.6862085,0.7267635,0.0302026,-112.172,56.518,-142.886,0.0359877,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461710,1,OK,-0.0145251,0.6158671,-0.5977777,0.5129897,-83.135,-40.520,29.007,0.0693610,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461718,1,OK,0.0045388,-0.6862124,0.7267602,0.0301914,-112.169,56.514,-142.884,0.0357627,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461718,1,OK,-0.0150885,0.6183680,-0.5978949,0.5098187,-83.507,-40.305,28.745,0.0690940,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461726,1,OK,0.0045279,-0.6862153,0.7267574,0.0301936,-112.169,56.513,-142.883,0.0356081,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461726,1,OK,-0.0162868,0.6204572,-0.5977292,0.5074322,-83.895,-40.014,28.524,0.0677849,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461734,1,OK,0.0044933,-0.6862083,0.7267634,0.0302161,-112.169,56.511,-142.883,0.0353907,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461734,1,OK,-0.0157765,0.6239596,-0.5958566,0.5053517,-84.433,-39.499,28.293,0.0696364,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461742,1,OK,0.0044635,-0.6862111,0.7267606,0.0302221,-112.167,56.507,-142.886,0.0348437,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461742,1,OK,-0.0160526,0.6265493,-0.5951776,0.5029333,-85.200,-38.828,27.973,0.0686959,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461750,1,OK,0.0044417,-0.6862218,0.7267507,0.0302220,-112.168,56.504,-142.891,0.0341710,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461750,1,OK,-0.0168937,0.6285593,-0.5952592,0.5002941,-86.109,-37.933,27.735,0.0691468,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461758,1,OK,0.0044232,-0.6862273,0.7267458,0.0302158,-112.166,56.499,-142.894,0.0337887,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461758,1,OK,-0.0184048,0.6306139,-0.5952112,0.4977057,-87.000,-36.900,27.701,0.0694869,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461766,1,OK,0.0044290,-0.6862206,0.7267525,0.0302084,-112.167,56.499,-142.895,0.0335477,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461766,1,OK,-0.0179717,0.6333147,-0.5934644,0.4963763,-87.774,-35.936,27.890,0.0704738,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461774,1,OK,0.0044254,-0.6862346,0.7267397,0.0301986,-112.168,56.494,-142.900,0.0330737,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461774,1,OK,-0.0179691,0.6350820,-0.5922843,0.4955273,-88.508,-35.055,28.284,0.0706786,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461782,1,OK,0.0044341,-0.6862412,0.7267340,0.0301844,-112.166,56.489,-142.901,0.0325722,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461782,1,OK,-0.0198379,0.6357973,-0.5926251,0.4941294,-89.267,-34.057,28.740,0.0707579,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461790,1,OK,0.0044546,-0.6862391,0.7267362,0.0301745,-112.166,56.490,-142.900,0.0322367,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461790,1,OK,-0.0208496,0.6382030,-0.5913823,0.4924726,-90.022,-32.987,29.108,0.0713270,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461798,1,OK,0.0044714,-0.6862441,0.7267320,0.0301605,-112.164,56.486,-142.900,0.0318213,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461798,1,OK,-0.0215504,0.6406590,-0.5902327,0.4906292,-90.848,-31.887,29.361,0.0705740,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461806,1,OK,0.0044743,-0.6862498,0.7267270,0.0301495,-112.160,56.479,-142.901,0.0310799,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461806,1,OK,-0.0203795,0.6444289,-0.5882156,0.4881582,-91.698,-30.755,29.575,0.0753640,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461814,1,OK,0.0044989,-0.6862560,0.7267220,0.0301261,-112.160,56.476,-142.904,0.0306724,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461814,1,OK,-0.0225111,0.6461580,-0.5884661,0.4854697,-92.615,-29.570,29.884,0.0724849,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461822,1,OK,0.0045408,-0.6862486,0.7267296,0.0301054,-112.159,56.475,-142.901,0.0304415,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461822,1,OK,-0.0238511,0.6489918,-0.5865302,0.4839660,-93.534,-28.412,30.293,0.0726116,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461830,1,OK,0.0045695,-0.6862526,0.7267266,0.0300820,-112.154,56.469,-142.899,0.0300967,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461830,1,OK,-0.0251347,0.6503065,-0.5853336,0.4835849,-94.425,-27.358,30.696,0.0722185,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461838,1,OK,0.0045777,-0.6862613,0.7267186,0.0300764,-112.149,56.462,-142.899,0.0293267,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461838,1,OK,-0.0247604,0.6520511,-0.5834746,0.4835014,-95.346,-26.450,30.941,0.0738545,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461846,1,OK,0.0046089,-0.6862606,0.7267194,0.0300661,-112.147,56.458,-142.898,0.0290511,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461846,1,OK,-0.0259349,0.6522598,-0.5832818,0.4833909,-96.413,-25.675,31.052,0.0763558,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461854,1,OK,0.0046514,-0.6862461,0.7267336,0.0300477,-112.143,56.457,-142.894,0.0287771,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461854,1,OK,-0.0277415,0.6529848,-0.5831399,0.4824822,-97.689,-24.800,31.039,0.0768417,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461862,1,OK,0.0046934,-0.6862460,0.7267344,0.0300251,-112.139,56.453,-142.891,0.0286412,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461862,1,OK,-0.0282161,0.6532482,-0.5838287,0.4812636,-99.105,-23.833,30.853,0.0752155,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461870,1,OK,0.0047155,-0.6862551,0.7267262,0.0300129,-112.132,56.445,-142.890,0.0280860,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461870,1,OK,-0.0273461,0.6557126,-0.5816445,0.4806068,-100.587,-23.013,30.636,0.0759414,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461878,1,OK,0.0047490,-0.6862521,0.7267294,0.0299970,-112.127,56.441,-142.887,0.0276865,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461878,1,OK,-0.0272373,0.6573006,-0.5801529,0.4802465,-102.066,-22.122,30.577,0.0776974,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1461886,1,OK,0.0048113,-0.6862443,0.7267374,0.0299737,-112.124,56.440,-142.882,0.0278783,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1461886,1,OK,-0.0262963,0.6594533,-0.5778302,0.4801480,-103.520,-21.296,30.590,0.0811917,0
